review,rating,date,bank,source,sentiment_label,sentiment_score,themes
it is not working totally after update.,1,2019-03-08,CBE,Google Play Store,NEGATIVE,0.9997801184654236,other
This app is mot working after the recent update.,1,2019-03-07,CBE,Google Play Store,NEGATIVE,0.9984531402587891,other
this update is was not working,1,2019-03-07,CBE,Google Play Store,NEGATIVE,0.9997735619544983,other
crashing crashing and crashing fix it,1,2019-03-07,CBE,Google Play Store,NEGATIVE,0.994541585445404,bugs
"Do you even have tech support who reads the review and work on the glitch? the last update is totally unusable. Fix it quickly its a big national brand, it shouldn't have taken this long",1,2019-03-07,CBE,Google Play Store,NEGATIVE,0.9985784292221069,customer_support
እየፈጩ ፡ ጥሬ ፡ አለ ፡ የሀገሬ ፡ ሰው፡፡ በዩዘር ፡ ለምን ፡ እንድንገባ ፡ አታረጉም ፡ ሰው ፡ ከሌላ ፡ ሀገር ፡ እኮ ፡ እንዳገና ፡ መግባት ፡ ሊያስፈልግ ፡ ይችላል ፡ ስልክ ፡ ቢቀየር ፡ ወይ ፡ አፑ ፡ ቢበላሽ,1,2019-03-07,CBE,Google Play Store,NEGATIVE,0.9646371603012085,other
It crashes acfter this update...so what is the meaning of releasing V2...previously it was working....oppss...bad app.,1,2019-03-06,CBE,Google Play Store,NEGATIVE,0.9997689127922058,bugs
not working..,1,2019-03-06,CBE,Google Play Store,NEGATIVE,0.9997947812080383,other
too much beautiful and amazing apps,5,2019-03-06,CBE,Google Play Store,POSITIVE,0.9989117383956909,other
the app stop working when you update it and it has no solution for the problem,1,2019-03-06,CBE,Google Play Store,NEGATIVE,0.9997908473014832,other
app crush after update,1,2019-03-06,CBE,Google Play Store,NEGATIVE,0.9982498288154602,other
"you're lucky that you've got one star from me, because there is no half star.",1,2019-03-06,CBE,Google Play Store,POSITIVE,0.9996886253356934,other
The app keeps on crushing & I can't log in or access my account. Went to the bank for trouble shooting. The customer service was very poor and I told to reinstall the app and enter new activation key. I did and after starting to work for few hours again the prob is there and the app is still crushing and not working. Such poor service is unexpected from a big statd owned bank. You should fix the problem ASAP.,1,2019-03-06,CBE,Google Play Store,NEGATIVE,0.9996263980865479,"login_issues, customer_support"
"Completely and utterly made it unusable after the update. Why would anyone, in their right minds, make something that worked before to a new “updated” rubbish!?",1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9990523457527161,other
last update keeps crashing after inserting pin. fix please!,1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9806745648384094,bugs
Peoples are complaining. what aren't you responding? Your customer support is lame!,1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9998136162757874,customer_support
The app crashes after the last update. Please fix it.,3,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9996981620788574,bugs
update ከሆነ ቡሀላ ባግባቡ አይሰራም በተቻለ መጠን በፍጥነት አስተካክሉት የመጀመሪያው የተሻለ ነበር,2,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9298673868179321,other
Latest update is having bugs. The is not opening and crashing after updating.plz fix soon.,1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9994139671325684,bugs
this update crashes please do something,1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9982571005821228,bugs
"App crushing after update. I approach the bank to fix it and they told me I need new authentication key for every update. What if I was abroad? Even after I logged in, features like Services, Finance and Banking are not there. It doesn't deserve a single star either.",1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9990986585617065,customer_support
incompatible,1,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9995378255844116,other
"updated version keeps crashing on Android Oreo, please fix it. UI is also really bad. its functional but could be a lot better.",3,2019-03-05,CBE,Google Play Store,NEGATIVE,0.9990684390068054,bugs
App doesn't work.,1,2019-03-04,CBE,Google Play Store,NEGATIVE,0.9997852444648743,other
Very bad app from the so called largest bank in Ethiopia. It keeps crashing after the new update and the interface is ugly.,2,2019-03-04,CBE,Google Play Store,NEGATIVE,0.9998124241828918,"ui_ux, bugs"
it was good app since last update now doesn't work after updating… what happened? please fix the problem ASAP.,2,2019-03-04,CBE,Google Play Store,POSITIVE,0.9718307852745056,other
this Last update is defective. the app is crashing after I updated it. please do fix it.,2,2019-03-04,CBE,Google Play Store,NEGATIVE,0.9997876286506653,bugs
"Excellent app, but limited transfer plz make the app to be tranferred large amount. Thanks",5,2019-03-04,CBE,Google Play Store,POSITIVE,0.9964309930801392,transactions
App crushing after update to V2. Keeps crushing after accepting pin.,1,2019-03-04,CBE,Google Play Store,NEGATIVE,0.9982324242591858,other
me,5,2019-01-12,CBE,Google Play Store,POSITIVE,0.9947214126586914,other
activate,4,2019-01-11,CBE,Google Play Store,POSITIVE,0.9993797540664673,other
It's a good app for android but I can't find it on iPhone apps store pls make it available for iPhone,3,2019-01-10,CBE,Google Play Store,NEGATIVE,0.9483346343040466,other
Thank u for the app,4,2018-12-29,CBE,Google Play Store,POSITIVE,0.9996694326400757,other
To autherize new account it needs uninsrall dis not good fix it,5,2018-12-13,CBE,Google Play Store,NEGATIVE,0.999459445476532,login_issues
"It keeps on failing to connect to server at intervals , to solve it, install again and activate",3,2018-12-03,CBE,Google Play Store,NEGATIVE,0.9997373223304749,other
needs improvement. can't see who makes the transfers the name should be seen when the detail is selected. also i have different accounts in my name and i can only use my phone for one account only ? mobile banking has become easy ....commercial banks of Ethiopia......you need to keep up!!!,1,2018-11-07,CBE,Google Play Store,NEGATIVE,0.9982166886329651,"login_issues, transactions"
Thank you download app,5,2018-11-07,CBE,Google Play Store,POSITIVE,0.9997865557670593,other
It is best app for my life,5,2018-10-19,CBE,Google Play Store,POSITIVE,0.9995896220207214,other
Impressive,5,2018-10-11,CBE,Google Play Store,POSITIVE,0.999863862991333,other
Gode,4,2018-10-05,CBE,Google Play Store,NEGATIVE,0.961505115032196,other
It's not enough to have an app. It has to work,1,2018-09-03,CBE,Google Play Store,NEGATIVE,0.9997184872627258,other
Its good begning,3,2018-09-01,CBE,Google Play Store,POSITIVE,0.9962170720100403,other
To use this app send massages,5,2018-08-25,CBE,Google Play Store,NEGATIVE,0.9368523955345154,other
Islamic creadit sistem fome,5,2018-08-20,CBE,Google Play Store,NEGATIVE,0.9855911731719971,other
Shopping,4,2018-08-15,CBE,Google Play Store,POSITIVE,0.9981168508529663,other
I haven't money but i'm very happy!!,5,2018-08-06,CBE,Google Play Store,POSITIVE,0.9998824596405029,other
Its good and simply to use but internet must be there,5,2018-08-06,CBE,Google Play Store,NEGATIVE,0.9476882815361023,other
Please remove what you call authentication code and use other simple steps,3,2018-08-02,CBE,Google Play Store,NEGATIVE,0.9990922212600708,other
to approve the update,5,2018-07-30,CBE,Google Play Store,POSITIVE,0.9977389574050903,other
"Why everything is complicated and difficult to use in ethiopia?your all 
applications are difficult to use I hate your everything",1,2018-07-29,CBE,Google Play Store,NEGATIVE,0.999699592590332,other
It say download the app authorization code&PIN from branch,5,2018-07-17,CBE,Google Play Store,NEGATIVE,0.9803845882415771,other
This is very good you can use any place all over the world i like it,5,2018-05-20,CBE,Google Play Store,POSITIVE,0.9998561143875122,other
በ ኣይፎን 11 ኣይሰራም ምክንያቱ ኣፕዴት ይጠይቃል,5,2018-05-13,CBE,Google Play Store,NEGATIVE,0.8943157196044922,other
TESFAY. CANADA. B.C.,4,2018-03-19,CBE,Google Play Store,NEGATIVE,0.9544905424118042,other
I think i growth  with you by anything  business,5,2018-01-04,CBE,Google Play Store,POSITIVE,0.9995850920677185,other
Add financial news and correct the speed of your network,3,2017-12-07,CBE,Google Play Store,POSITIVE,0.9973732233047485,performance
great application,5,2017-12-03,CBE,Google Play Store,POSITIVE,0.9998588562011719,other
i .....,5,2017-11-09,CBE,Google Play Store,NEGATIVE,0.9613499641418457,other
How poor is this app it's dead,1,2017-10-31,CBE,Google Play Store,NEGATIVE,0.9997846484184265,other
Hananeya,5,2017-10-20,CBE,Google Play Store,POSITIVE,0.7833886742591858,other
So happy with cbe,5,2017-10-13,CBE,Google Play Store,POSITIVE,0.9998633861541748,other
Yea,4,2017-09-28,CBE,Google Play Store,POSITIVE,0.7720598578453064,other
Not tanx,5,2017-09-01,CBE,Google Play Store,NEGATIVE,0.9825923442840576,other
It was somehow good but need improvement!,2,2017-08-11,CBE,Google Play Store,NEGATIVE,0.9602239727973938,other
Good app for major transaction & need to improve with  monthly summary repot,3,2017-08-11,CBE,Google Play Store,POSITIVE,0.9982794523239136,transactions
"Authorization key!?  What does it mean? May it be the Activation Code or the Pin Code I received from one of CBE Branches!? Or a different thing that, I should do another way???????? Every body asks, but no one appeared answering!! What a hell!!!",5,2017-08-09,CBE,Google Play Store,NEGATIVE,0.9995962977409363,other
Very nice app.i admire how it makes it easy for access,5,2017-07-03,CBE,Google Play Store,POSITIVE,0.9997988343238831,login_issues
Good to use it,3,2017-06-26,CBE,Google Play Store,POSITIVE,0.99985671043396,other
The blank space to write Ac no is unvisible  please modify to whight color.ነጭ ኣድርጉት,1,2017-06-17,CBE,Google Play Store,NEGATIVE,0.9987320303916931,other
This makes me to use the bank services easly,5,2017-06-14,CBE,Google Play Store,NEGATIVE,0.9896945953369141,customer_support
Authorization fails problem,5,2017-05-14,CBE,Google Play Store,NEGATIVE,0.9995920062065125,other
Iwanttobeuse SMS,5,2017-05-13,CBE,Google Play Store,NEGATIVE,0.9825908541679382,other
this is excellent app  Easy to use  Good work,5,2017-04-21,CBE,Google Play Store,POSITIVE,0.9996960163116455,other
Short and precise,5,2017-04-13,CBE,Google Play Store,POSITIVE,0.9996391534805298,other
Lol,5,2017-04-07,CBE,Google Play Store,NEGATIVE,0.9438177943229675,other
Sends cash many times with no number of count  dialogue to the same receiver.,4,2017-03-31,CBE,Google Play Store,NEGATIVE,0.9988579750061035,other
So these is very application,3,2017-03-30,CBE,Google Play Store,POSITIVE,0.9983730316162109,other
Yes,1,2017-03-21,CBE,Google Play Store,POSITIVE,0.9997805953025818,other
"When transaction are made it displays error and made no entry in the transaction list. When i made the second transaction it deduct twice a very serious bug that should be handled soon, i faced twice in a month. After all it is individual's money you are dealing with.",2,2017-03-19,CBE,Google Play Store,NEGATIVE,0.998996913433075,"transactions, bugs"
this app is not functional  in some android smart  phone. eg. android 3.4,1,2017-03-15,CBE,Google Play Store,NEGATIVE,0.9996906518936157,other
The Essential app,5,2017-03-06,CBE,Google Play Store,POSITIVE,0.999496579170227,other
App,5,2017-01-11,CBE,Google Play Store,POSITIVE,0.9684573411941528,other
"Very, very important and helpful",5,2017-01-10,CBE,Google Play Store,POSITIVE,0.999847412109375,customer_support
COMERSHAL,5,2017-01-03,CBE,Google Play Store,POSITIVE,0.9975531697273254,other
After some times it fails not working for those services insie it except checking balance. When I open to new service the app will close it self.,1,2016-12-08,CBE,Google Play Store,NEGATIVE,0.9993671774864197,customer_support
Whos and what is authorization. Code? ?,1,2016-12-07,CBE,Google Play Store,NEGATIVE,0.9975131750106812,other
to download and how ican log in my account?,1,2016-11-20,CBE,Google Play Store,NEGATIVE,0.9991288781166077,login_issues
Excellent Appllication,5,2016-11-06,CBE,Google Play Store,POSITIVE,0.999815046787262,other
Woooow,2,2016-10-27,CBE,Google Play Store,POSITIVE,0.9561598896980286,other
Most liked bank and trustworthy!,4,2016-10-15,CBE,Google Play Store,POSITIVE,0.9996707439422607,other
"I have downloaded and went to CBE and registered my account. It shows only my balance and previous transactions. But when I tried to transfer money to non CBE customer it asks only revipients name, phone number and amount not any other criteria such as branch of sender and recipient. Finally when I press ""submit"" button it says input valid data. So how can I use it? I filled all the available blank spaces correctly but it doesn' work",1,2016-09-25,CBE,Google Play Store,NEGATIVE,0.998160183429718,"login_issues, transactions"
